,Unnamed: 0,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
31,31,noodle-village-new-york,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]","{'latitude': 40.714167, 'longitude': -73.998803}",(212) 233-0788,946.9553691419507,bnDfFdiCcPzhuNWUJORvLQ,https://s3-media4.fl.yelpcdn.com/bphoto/VBwO5J_KUeeeI4XSRzJ98g/o.jpg,False,"{'address1': '13 Mott St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['13 Mott St', 'New York, NY 10013']}",Noodle Village,12122330788.0,1,4.0,911,"['delivery', 'pickup']",https://www.yelp.com/biz/noodle-village-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
32,32,shu-jiao-fu-zhou-cuisine-restaurant-new-york,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.7184290357839, 'longitude': -73.9916928979573}",(212) 625-2532,1710.4146347410465,lynQoI3w_pzYfHGeuUU-Qg,https://s3-media2.fl.yelpcdn.com/bphoto/TALCyEl-e45rDrKk3vCWaQ/o.jpg,False,"{'address1': '118 Eldridge St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['118 Eldridge St', 'New York, NY 10002']}",Shu Jiao Fu Zhou Cuisine Restaurant,12126252532.0,1,4.5,622,['pickup'],https://www.yelp.com/biz/shu-jiao-fu-zhou-cuisine-restaurant-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
33,33,pho-vietnam-new-york-2,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]","{'latitude': 40.717587, 'longitude': -73.9944029}",(212) 775-0999,1477.0747123386536,1851MMElaLteR03rnGAMlw,https://s3-media1.fl.yelpcdn.com/bphoto/Y0wIVaI_SHIPec3XRlHCFQ/o.jpg,False,"{'address1': '87 Chrystie St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['87 Chrystie St', 'New York, NY 10002']}",Pho Vietnam,12127750999.0,1,4.0,414,"['delivery', 'pickup']",https://www.yelp.com/biz/pho-vietnam-new-york-2?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
34,34,dokodemo-new-york,"[{'alias': 'teppanyaki', 'title': 'Teppanyaki'}, {'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.72638, 'longitude': -73.98964}",(917) 261-5228,2475.3703172767473,n1xpGOPa7XRq4or7QLjzHw,https://s3-media3.fl.yelpcdn.com/bphoto/VqpU3R1euoofEjSGlZmKMg/o.jpg,False,"{'address1': '89 E 4th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['89 E 4th St', 'New York, NY 10003']}",DokoDemo,19172615228.0,1,4.5,213,"['delivery', 'pickup']",https://www.yelp.com/biz/dokodemo-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
35,35,zyara-ny-new-york,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]","{'latitude': 40.71964, 'longitude': -73.98507}",(646) 586-3317,2247.2219284273856,0AoaUlXkQOlalpA3v-Ivqw,https://s3-media3.fl.yelpcdn.com/bphoto/EmBt0qlcqglQo047iUaFNA/o.jpg,False,"{'address1': '57 Clinton St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['57 Clinton St', 'New York, NY 10002']}",Zyara NY,16465863317.0,1,5.0,98,"['delivery', 'pickup']",https://www.yelp.com/biz/zyara-ny-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
36,36,ramen-ramen-new-york,"[{'alias': 'ramen', 'title': 'Ramen'}]","{'latitude': 40.7051706, 'longitude': -74.0140126}",(212) 785-5688,695.5486108855486,wqsHsMl_l-3R_L23Qf5d4A,https://s3-media2.fl.yelpcdn.com/bphoto/3jtiTOEt3RfB3EH4VMF72w/o.jpg,False,"{'address1': '9 Broadway', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['9 Broadway', 'New York, NY 10004']}",Ramen Ramen,12127855688.0,1,3.0,28,[],https://www.yelp.com/biz/ramen-ramen-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
37,37,pranzo-pizza-and-pasta-new-york,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.7032689983063, 'longitude': -74.0108027846554}",(212) 344-8068,659.5430059868537,EpHRWT8KCweAxkYb4AquMQ,https://s3-media1.fl.yelpcdn.com/bphoto/LqjRA3icnwCEEv4c05MPXQ/o.jpg,False,"{'address1': '34 Water St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['34 Water St', 'New York, NY 10004']}",Pranzo Pizza & Pasta,12123448068.0,1,4.0,100,"['delivery', 'pickup']",https://www.yelp.com/biz/pranzo-pizza-and-pasta-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
38,38,vanessas-dumpling-house-new-york-2,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.71839, 'longitude': -73.9917399}",(212) 625-8008,1701.5804252418964,IhSVn0TaX8xXb3wcQ-fgcA,https://s3-media4.fl.yelpcdn.com/bphoto/5wqmFK3xdGp62Q0YjBHk_Q/o.jpg,False,"{'address1': '118A Eldridge St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['118A Eldridge St', 'New York, NY 10002']}",Vanessa's Dumpling House,12126258008.0,1,4.0,2414,"['delivery', 'pickup']",https://www.yelp.com/biz/vanessas-dumpling-house-new-york-2?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
39,39,vietspot-new-york-3,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.7105473460815, 'longitude': -74.0075637236421}",(212) 766-3388,223.06219819627705,ECemz7ixbRYZkkDxThcQWg,https://s3-media2.fl.yelpcdn.com/bphoto/lPRk34d4U_K2pggLvp4jMA/o.jpg,False,"{'address1': '99 Nassau St', 'address2': 'Ste C', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['99 Nassau St', 'Ste C', 'New York, NY 10038']}",Vietspot,12127663388.0,1,3.5,261,"['delivery', 'pickup']",https://www.yelp.com/biz/vietspot-new-york-3?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
40,40,375-degrees-new-york,"[{'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 40.7197, 'longitude': -73.98844}",(646) 682-7578,2011.1300439765853,VhTbQ_BN9yxbSCaIEWGAzQ,https://s3-media3.fl.yelpcdn.com/bphoto/lq7MPXRJHCbK6au4ANz7nQ/o.jpg,False,"{'address1': '124 Ludlow St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['124 Ludlow St', 'New York, NY 10002']}",375 Degrees,16466827578.0,1,4.0,150,"['delivery', 'pickup']",https://www.yelp.com/biz/375-degrees-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
41,41,cheeky-sandwiches-new-york,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'desserts', 'title': 'Desserts'}]","{'latitude': 40.7158, 'longitude': -73.99169}",(646) 504-8132,1540.6443320387964,gHdejB1Mx2P5UjAgZ6BT2w,https://s3-media3.fl.yelpcdn.com/bphoto/XGGQOLhQIL-Y8Y-CdHeOPg/o.jpg,False,"{'address1': '35 Orchard St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['35 Orchard St', 'New York, NY 10002']}",Cheeky Sandwiches,16465048132.0,1,4.5,1083,"['delivery', 'pickup']",https://www.yelp.com/biz/cheeky-sandwiches-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
42,42,famous-famiglia-pizzeria-new-york-15,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.70745, 'longitude': -74.00748}",(212) 452-3333,115.93260318059868,FzsVIVgo9MrVrv6wOX9n7Q,https://s3-media1.fl.yelpcdn.com/bphoto/iO8OnW5eu5n22LxSSyFrrw/o.jpg,False,"{'address1': '83 Maiden Ln', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['83 Maiden Ln', 'New York, NY 10007']}",Famous Famiglia Pizzeria,12124523333.0,1,4.5,16,"['delivery', 'pickup']",https://www.yelp.com/biz/famous-famiglia-pizzeria-new-york-15?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
43,43,spicy-village-new-york,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.71695, 'longitude': -73.99327}",(212) 625-8299,1506.3505596410687,8ig0yf0003DAp4YOGTlbVg,https://s3-media4.fl.yelpcdn.com/bphoto/EjvhUbB6cLtCPy3mvmZKHg/o.jpg,False,"{'address1': '68 Forsyth St', 'address2': 'Ste B', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['68 Forsyth St', 'Ste B', 'New York, NY 10002']}",Spicy Village,12126258299.0,1,4.0,570,"['delivery', 'pickup']",https://www.yelp.com/biz/spicy-village-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
44,44,scarrs-pizza-new-york,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.71534, 'longitude': -73.9914}",(212) 334-3481,1532.0990726669095,hGksyTiHBBdrhbiVjXzWVw,https://s3-media3.fl.yelpcdn.com/bphoto/tnaxDBYQfnuKIM1Sy1I8fg/o.jpg,False,"{'address1': '22 Orchard St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['22 Orchard St', 'New York, NY 10002']}",Scarr's Pizza,12123343481.0,1,4.0,196,"['delivery', 'pickup']",https://www.yelp.com/biz/scarrs-pizza-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
45,45,bluestone-lane-new-york-13,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]","{'latitude': 40.7047584413614, 'longitude': -74.0085431188345}",(718) 374-6858,435.9379070066588,_CBj4pv-I9hbiq35LFoNJg,https://s3-media3.fl.yelpcdn.com/bphoto/h-j8cP9e-xcJqhksP7aXwQ/o.jpg,False,"{'address1': '90 Water St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10005', 'country': 'US', 'state': 'NY', 'display_address': ['90 Water St', 'New York, NY 10005']}",Bluestone Lane,17183746858.0,1,4.0,52,[],https://www.yelp.com/biz/bluestone-lane-new-york-13?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
46,46,halal-food-cart-new-york-3,"[{'alias': 'halal', 'title': 'Halal'}]","{'latitude': 40.70242, 'longitude': -74.01284}",,827.7596252525818,PagJep8qUgUBAmq5A9lOUA,https://s3-media3.fl.yelpcdn.com/bphoto/LGGyZWiE6BkWnqQAX4jt3w/o.jpg,False,"{'address1': 'State St & Whitehall St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['State St & Whitehall St', 'New York, NY 10004']}",Halal Food Cart,,1,4.5,14,[],https://www.yelp.com/biz/halal-food-cart-new-york-3?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
47,47,artichoke-basilles-pizza-new-york-8,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.7062610487484, 'longitude': -74.0077295435263}",(917) 261-4530,258.22303346358706,QGYamJlkZL8cfI-l_Am6kw,https://s3-media4.fl.yelpcdn.com/bphoto/fqJya4dwmwrkqz3KZL-v7w/o.jpg,False,"{'address1': '70 Pine St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10270', 'country': 'US', 'state': 'NY', 'display_address': ['70 Pine St', 'New York, NY 10270']}",Artichoke Basille's Pizza,19172614530.0,1,3.0,30,"['delivery', 'pickup']",https://www.yelp.com/biz/artichoke-basilles-pizza-new-york-8?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
48,48,oaxaca-taqueria-new-york-13,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 40.7054473656225, 'longitude': -74.0083641817509}",(212) 232-0035,358.0198239662663,PbLGoaIkihF2JPnVRFtxxw,https://s3-media2.fl.yelpcdn.com/bphoto/_CLTMjK6Aef2DwGcUzxVmQ/o.jpg,False,"{'address1': '87 Beaver St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10005', 'country': 'US', 'state': 'NY', 'display_address': ['87 Beaver St', 'New York, NY 10005']}",Oaxaca Taqueria,12122320035.0,1,3.5,64,"['delivery', 'pickup']",https://www.yelp.com/biz/oaxaca-taqueria-new-york-13?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
49,49,xian-famous-foods-new-york-37,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 40.7279, 'longitude': -73.98541}",(212) 786-2068,2825.568848263608,Gd3_3mxOvj2xYiqysV8rbQ,https://s3-media4.fl.yelpcdn.com/bphoto/zLmHZq-QSF_8xZvBwKa9Bg/o.jpg,False,"{'address1': '81 St Marks Pl', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['81 St Marks Pl', 'New York, NY 10003']}",Xi'an Famous Foods,12127862068.0,1,4.0,1544,[],https://www.yelp.com/biz/xian-famous-foods-new-york-37?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
50,50,voyager-espresso-new-york,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 40.708897, 'longitude': -74.006676}",(212) 227-2744,61.77281808111251,qzdCvtgpCDjNVV_zRJB5EQ,https://s3-media2.fl.yelpcdn.com/bphoto/jxxIyONfCp96Qf9_BOJ9XQ/o.jpg,False,"{'address1': '110 William St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['110 William St', 'New York, NY 10038']}",Voyager Espresso,12122272744.0,1,4.5,108,"['delivery', 'pickup']",https://www.yelp.com/biz/voyager-espresso-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
51,51,dominics-italian-sausage-new-york,"[{'alias': 'foodstands', 'title': 'Food Stands'}]","{'latitude': 40.703617, 'longitude': -74.013139}",(917) 769-7550,740.0077928414946,q941zSOToVffFQiSQvdilQ,https://s3-media3.fl.yelpcdn.com/bphoto/RWScrdMNU8h4cNxv2QcOgQ/o.jpg,False,"{'address1': 'Whitehall St And Bridge St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['Whitehall St And Bridge St', 'New York, NY 10004']}",Dominic's Italian Sausage,19177697550.0,1,4.0,40,[],https://www.yelp.com/biz/dominics-italian-sausage-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
52,52,great-ny-noodle-town-new-york,"[{'alias': 'cantonese', 'title': 'Cantonese'}, {'alias': 'noodles', 'title': 'Noodles'}]","{'latitude': 40.7150363828814, 'longitude': -73.9971172437072}",(212) 349-0923,1117.7228498257298,d_TC6Om2EBTzHVm_lCgNtg,https://s3-media3.fl.yelpcdn.com/bphoto/BAzE7G6WNiUqJqLTRPYSvA/o.jpg,False,"{'address1': '28 Bowery', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['28 Bowery', 'New York, NY 10013']}",Great NY Noodle Town,12123490923.0,1,3.5,1186,[],https://www.yelp.com/biz/great-ny-noodle-town-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
53,53,gyrohouse-nyc-new-york-2,"[{'alias': 'halal', 'title': 'Halal'}, {'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]","{'latitude': 40.7088103, 'longitude': -74.0108584}",(917) 690-2020,305.165309094579,tG3ojlIvdbf79RXrO2oGKQ,https://s3-media3.fl.yelpcdn.com/bphoto/Y7xHS4DgcsnBt3VlKZ8c1g/o.jpg,False,"{'address1': 'Cedar St and Broadway', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['Cedar St and Broadway', 'New York, NY 10003']}",Gyrohouse NYC,19176902020.0,1,4.0,34,[],https://www.yelp.com/biz/gyrohouse-nyc-new-york-2?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
54,54,aroy-dee-thai-kitchen-new-york,"[{'alias': 'thai', 'title': 'Thai'}]","{'latitude': 40.7096786, 'longitude': -74.0089569}",(212) 528-9922,184.69112371326437,yA29ur97O7B6kYr1g5IoAw,https://s3-media4.fl.yelpcdn.com/bphoto/qGa5vW_yEUqD3JZN9tn4RA/o.jpg,False,"{'address1': '20 John St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['20 John St', 'New York, NY 10038']}",Aroy Dee Thai Kitchen,12125289922.0,1,3.5,342,"['delivery', 'pickup']",https://www.yelp.com/biz/aroy-dee-thai-kitchen-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
55,55,cheese-grille-new-york,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.7219115, 'longitude': -73.9886709}",(212) 460-9383,2158.3828931447065,8EBOj5bMglNI-jRIQvf6wg,https://s3-media4.fl.yelpcdn.com/bphoto/z7rB1Sm9IW6SVhn7_xEa9g/o.jpg,False,"{'address1': '188 Allen St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['188 Allen St', 'New York, NY 10002']}",Cheese Grille,12124609383.0,1,4.0,516,"['delivery', 'pickup']",https://www.yelp.com/biz/cheese-grille-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
56,56,squires-diner-new-york,"[{'alias': 'diners', 'title': 'Diners'}]","{'latitude': 40.708836, 'longitude': -74.003961}",(212) 285-2600,279.2877598189636,VfkRZSHloLeoHkYL9EmIbw,https://s3-media3.fl.yelpcdn.com/bphoto/kJHRVhGgYpJEz8BVSK7gMg/o.jpg,False,"{'address1': '80 Beekman St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['80 Beekman St', 'New York, NY 10038']}",Squire's Diner,12122852600.0,1,3.5,134,"['delivery', 'pickup']",https://www.yelp.com/biz/squires-diner-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
57,57,cafe-patoro-new-york,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'brazilian', 'title': 'Brazilian'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.7072720974983, 'longitude': -74.0023160353303}",(917) 262-0031,439.9668593752127,wWhZvkaFrntlSf1CWvD1Zw,https://s3-media2.fl.yelpcdn.com/bphoto/Nnlsd9Wl7KFVVqZxtDRWpw/o.jpg,False,"{'address1': '223 Front St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['223 Front St', 'New York, NY 10038']}",Cafe Patoro,19172620031.0,1,4.5,137,"['delivery', 'pickup']",https://www.yelp.com/biz/cafe-patoro-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
58,58,steves-pizza-new-york-2,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.7094905934402, 'longitude': -74.0120095387101}",(212) 566-0003,414.146308592102,bwmq1FbMg1QiQ7g5v-wCIA,https://s3-media3.fl.yelpcdn.com/bphoto/PV5GW7Wr8l8CKeLaueK7ZQ/o.jpg,False,"{'address1': '110 Trinity Pl', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10006', 'country': 'US', 'state': 'NY', 'display_address': ['110 Trinity Pl', 'New York, NY 10006']}",Steve's Pizza,12125660003.0,1,3.5,158,[],https://www.yelp.com/biz/steves-pizza-new-york-2?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
59,59,il-mattone-new-york-3,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.720799, 'longitude': -74.0091255}",(646) 964-4623,1370.5666167649724,MTQpqHo-cCAPK7c9fd6zHw,https://s3-media3.fl.yelpcdn.com/bphoto/xa4vy481VoidXflFev1DIA/o.jpg,False,"{'address1': '49 Beach St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['49 Beach St', 'New York, NY 10013']}",Il Mattone,16469644623.0,1,4.5,58,"['delivery', 'pickup']",https://www.yelp.com/biz/il-mattone-new-york-3?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
60,60,asian-spicy-curry-pop-up-new-york,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'malaysian', 'title': 'Malaysian'}, {'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.715031, 'longitude': -73.99931}",(212) 608-7440,983.2598879072484,pepM7-yv4-jCT6S1nl6fPg,https://s3-media2.fl.yelpcdn.com/bphoto/l3mQudS0pJ98UwlBdFb0pQ/o.jpg,False,"{'address1': '46 Mulberry St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['46 Mulberry St', 'New York, NY 10013']}",Asian Spicy Curry Pop-up,12126087440.0,1,4.5,125,"['delivery', 'pickup']",https://www.yelp.com/biz/asian-spicy-curry-pop-up-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
